Time,Word,Category,URL,Sentence Example
Mon Dec 31 19:57:17 2018,overboogie,affix,https://www.nytimes.com/2018/12/31/books/review-hollywoods-eve-babitz-lili-anolik.html,"Among them was the writer Dan Wakefield, who commented: “Men didn’t conquer Eve Babitz, she conquered them.”Babitz was 28 and approaching burnout (she termed it “squalid overboogie”) when she began to write in earnest."
Tue Jan 01 19:57:02 2019,schlimazle,dialect,https://www.nytimes.com/2019/01/01/obituaries/norman-gimbel-dies-at-91.html,"Gimbel soon moved to Los Angeles, where he worked more widely in television and film, teaming up with Mr. Fox on the themes to the hit sitcoms “Laverne and Shirley” (“Schlemiel, schlimazle, Hassenpfeffer Incorporated”) and “Happy Days” (“Sunday, Monday, happy days”) and the 1970s series “Wonder Woman” and “The Paper Chase.”He was inducted into the Songwriters Hall of Fame in 1984.Back in New York, Mr. Gimbel wrote lyrics for two Broadway musicals, “Whoop-Up” (1958) and “The Conquering Hero” (1961), working with the composer Moose Charlap."
Wed Jan 02 17:57:00 2019,supportless,affix,http://www.nytimes.com/2019/01/02/style/allbirds-birkenstock-stores-new-york.html,"Deliberately, I wore my least comfortable rain boots and thin, supportless socks."
Wed Jan 02 23:57:05 2019,mememaking,compound comp,https://www.nytimes.com/2019/01/02/arts/netflix-bird-box-challenge-warning.html,"The film, which stars Sandra Bullock, centers on an unknown entity that compels anyone who sets eyes on it to commit suicide, so survivors must blindfold themselves when venturing outdoors.Critics were mixed on the film, but that hasn’t stopped it from becoming a cultural sensation, and thus a vehicle for viral mememaking.The #BirdBoxChallenge has exploded over the last week, featuring people uploading videos of themselves doing everyday tasks blindfolded."
Thu Jan 03 10:56:55 2019,icechairing,compound comp,http://www.nytimes.com/2019/01/03/briefing/government-shutdown-moon-landing-captain-and-tennille.html,"Snapshot: Above,  icebiking and icechairing — poling along while seated — are wintertime passions in northern China."
Thu Jan 03 10:57:01 2019,resocialiser,deriv,https://www.nytimes.com/2019/01/03/arts/design/african-art-france-museums-restitution.html,DIAGNE There is a word that the report uses: resocialiser.
Thu Jan 03 10:57:04 2019,resocalizing,filtered,https://www.nytimes.com/2019/01/03/arts/design/african-art-france-museums-restitution.html,"DIAGNE So this brings me back to this word “resocalizing.” It’s not a matter of restituting these objects to the particular ethnic group they belong to, in order to replace them in the rituals they were part of."
Thu Jan 03 19:56:52 2019,tetriminos,filtered,https://www.nytimes.com/2019/01/03/briefing/us-congress-turkey-china.html,"But its core is the same gameplay that a Russian programmer, Alexey Pajitnov, created in his original title, Tetris.In that version — and in more than 200 subsequent official releases — seven shapes (configurations of four squares, called “tetriminos”) stream one by one from the top of the screen.Players report seeing the tetriminos away from the screen, including while dreaming.The phenomenon’s name?"
Thu Jan 03 22:57:07 2019,unanaesthetized,affix,https://www.nytimes.com/2019/01/03/theater/whats-new-in-nyc-theater.html,"But he conducts his research, unanaesthetized, on enslaved African-American women."
Thu Jan 03 22:57:17 2019,tatreez,filtered,http://www.nytimes.com/2019/01/03/us/politics/rashida-tlaib-palestinian-thobe.html,"3, 2019As Rashida Tlaib arrived on Capitol Hill to be sworn into the House of Representatives on Thursday, she was wearing a distinctive outfit: a traditional Palestinian thobe, or dress, adorned with the elaborate, hand-stitched embroidery known as tatreez.The knowledge of how to do tatreez is often passed down from mother to daughter, said Wafa Ghnaim, a Brooklyn-based tatreez artist and educator.The commercialization of embroidery and the continuing displacement of Palestinian people have led to a decline in the practice of tatreez, she said."
Thu Jan 03 23:57:13 2019,towardshis,filtered,http://www.nytimes.com/2019/01/03/obituaries/mrinal-sen-dead.html,
Fri Jan 04 10:57:27 2019,fecalith,affix,http://www.nytimes.com/2019/01/04/well/live/can-i-ever-recover-from-diverticulitis.html,"Aside from being an occasional source of blood in the stool, diverticulosis usually does not cause symptoms.Diverticulitis — the suffix “itis” indicates inflammation — typically occurs when a diverticulum becomes blocked by a piece of hard stool, called a fecalith."
Fri Jan 04 10:57:59 2019,unlucan,filtered,https://www.nytimes.com/2019/01/04/magazine/letter-of-recommendation-old-english.html,And enough early medieval words survived into modern English that the vocabulary seems to unlock as you learn it — the Old English word is unlucan — like a long-stuck door to a hidden room in your own house.
Fri Jan 04 10:58:02 2019,hronrad,filtered,https://www.nytimes.com/2019/01/04/magazine/letter-of-recommendation-old-english.html,"For example, hron means “whale.” Rad means “a road,” or “a path.” Put them together, she said, and you get hronrad, or “whale-road,” which means “the sea.” The ocean is not an empty space, hronrad says — it belongs to the whale."
Fri Jan 04 10:58:05 2019,anstapa,filtered,https://www.nytimes.com/2019/01/04/magazine/letter-of-recommendation-old-english.html,"Snow (snaw) falls on a story about a lonely person (perhaps an anstapa, a lone-stepper), while social discord ripples beneath the poem’s surface."
Fri Jan 04 10:58:07 2019,heaþuswate,archaic,https://www.nytimes.com/2019/01/04/magazine/letter-of-recommendation-old-english.html,"In it, the anonymous poet describes war and death with kennings like “battle-sweat” for blood (heaþuswate), “mind-worth” for honor (weorðmyndum), “bonehouse” for body (banhus)."
Fri Jan 04 14:57:05 2019,rusticky,deriv,https://www.nytimes.com/2019/01/04/realestate/the-property-brothers-offer-renovation-tips.html,"Drew Scott, who recently moved to Los Angeles with his wife, Linda Phan, describes his style as “rusticky modern,” while Jonathan Scott, who lives in Las Vegas, sees himself more as “elegantly eclectic.” In other words, “I don’t like things being too matchy-matchy,” he said.As for the rest of us?"
Fri Jan 04 15:57:04 2019,pawternity,blend,http://www.nytimes.com/2019/01/04/your-money/pet-insurance-policies.html,(Ollie also offers workers benefits like “pawternity” leave when they take a new dog home.
Fri Jan 04 17:57:13 2019,pittopotamous,variant,http://www.nytimes.com/2019/01/04/style/pit-bull-pibble.html,"“You also see them called ‘pittie,’ ‘pittopotamous,’ ‘hippo,’ or ‘potato.’ It’s part of a bigger effort to show them as silly and sweet and gentle."
Fri Jan 04 18:57:12 2019,bojani,filtered,http://www.nytimes.com/2019/01/04/science/dicynodonts-fossils-poland.html,"


An Elephant-Size Relative of Mammals That Grazed Alongside Dinosaurs - The New York Times

















SectionsSEARCHSkip to contentSkip to site indexScienceLog InToday’s PaperScience|An Elephant-Size Relative of Mammals That Grazed Alongside Dinosaurshttps://nyti.ms/2RBCbBkAdvertisementContinue reading the main storySupported byContinue reading the main storyTrilobitesAn Elephant-Size Relative of Mammals That Grazed Alongside DinosaursPaleontologists believed dicynodonts died out as dinosaurs conquered the world, but fossils found in Poland suggest they survived millions of years more.An artist's reconstruction of Lisowicia bojani, a new species of dicynodont found in a clay pit in Poland.Credit...Karolina Suchan-OkulskaBy Nicholas St. FleurJan.Many ranged in sizes from pigs to hippos, though some were small enough to burrow into the ground.Now, scientists have uncovered a new species of dicynodont that towered over the rest, comparable in size to an elephant.The newly discovered species, known as Lisowicia bojani, was 8.5 feet tall and about 15 feet long, and weighed 9 tons."
Fri Jan 04 18:57:20 2019,maprao,filtered,https://www.nytimes.com/2019/01/04/dining/thai-farm-kitchen-review.html,"4, 2019Wun maprao onn — or Coconut Delight, as the Bangkok-born Jess Calvo of Thai Farm Kitchen in Kensington, Brooklyn, calls it — is “the most difficult dessert to make,” he said."
Mon Jan 07 10:57:05 2019,pilosebaceous,domain,http://www.nytimes.com/2019/01/07/well/live/managing-teenage-acne.html,"And women can be plagued by it well into adulthood.” For still unknown reasons, dermatologists are now seeing an increase in persistent acne in adult women, Dr. Dellavalle said.Acne is a disease of the pilosebaceous unit — translation: the hair shaft, follicle and associated sebaceous gland and muscle."
Mon Jan 07 11:56:54 2019,reinhabitate,filtered,http://www.nytimes.com/2019/01/07/opinion/jerry-brown-california.html,"The governor and Anne stayed in a small cabin, without water or electricity, off the grid.I had come to Colusa to see the ancestral Brown homestead and to fathom its appeal for a man who could live anywhere and chose to “reinhabitate” an area where rattlesnakes outnumbered people."
Tue Jan 08 05:57:14 2019,utriculus,domain,https://www.nytimes.com/2019/01/07/world/australia/australia-jellyfish.html,"But strong winds have helped the jellyfish sail ashore in recent weeks.For beachgoers, it has been a painful introduction to Physalia utriculus."
Tue Jan 08 10:57:01 2019,chillifier,deriv,http://www.nytimes.com/2019/01/08/style/millennial-marketing-wellness-recess.html,"Obviously.Recess is a sparkling water infused with CBD (government name: cannabidiol), a nonintoxicating hemp extract that is said to act as a pain reliever, anti-anxiety, anti-inflammatory and chillifier."
Tue Jan 08 17:57:04 2019,kkwabaegi,filtered,http://www.nytimes.com/2019/01/08/dining/momofuku-bang-bar-review.html,"With a clear head and stomach, though, the saltiness can be a little too bracing.At either meal, Bang Bar offers a cinnamon roll modeled on the kkwabaegi, the twisted Korean doughnut stick."
Tue Jan 08 22:57:19 2019,epitrenbolone,domain,http://www.nytimes.com/2019/01/08/sports/cycling-steroids-tainted-meat.html,"It tested positive for epitrenbolone, which is a metabolite of the prohibited steroid trenbolone."
Wed Jan 09 10:57:19 2019,chinchorreo,filtered,http://www.nytimes.com/2019/01/09/travel/visit-puerto-rico.html,"A baby step would be to take account of the realities of the place and then incorporate them into itineraries and more targeted spending — get out of the resort, patronize local businesses, reward hotels set back from the ocean with a stay.If tourists did what Puerto Ricans like me do when they sightsee, they would eat roasted whole pig (“lechón asado”) in Guavate south of San Juan or seafood in the southern town of Salinas or bar-hop in the mountains among roadside restaurants and food shacks (“chinchorreo”)."
Wed Jan 09 10:57:23 2019,atchd,dialect,http://www.nytimes.com/2019/01/09/magazine/grandfather-wwii-kakazu-ridge.html,At the bottom of the list was a typed notation: “Above eleven (11) EM atchd unasgd fr 74th Replacement Bn APO 331 per VOCO 20th Armd Gp.” What did that mean?
Wed Jan 09 10:57:33 2019,ungymmed,deriv,http://www.nytimes.com/2019/01/09/style/jared-polis-gay-governor.html,"He does not conform to the clichéd gay stereotypes: He’s a techie nerd with thinning hair and an ungymmed physique, in ever-present blue sneakers and a western belt."
Wed Jan 09 10:57:50 2019,surfperch,compound comp,http://www.nytimes.com/2019/01/09/magazine/beauty-evolution-animal.html,"She was astounded by the dynamic beauty of surfperch in the kelp forest: the way they communicate through the color and brightness of their skin, flashing blue, silver and orange to attract mates.For several years, she studied various species of surfperch, repeatedly diving in the kelp forests with a Plexiglas-protected spectrometer to quantify and characterize the light in different habitats.At night, she would use powerful diving lights to stun surfperch and take them back to the lab, evading the hungry seals that routinely trailed her in hopes of making a meal of the startled fish.Whichever males happened to have scales that best reflected these wavelengths were more likely to catch the eye of females.In her studies, Cummings showed that surfperch living in dim or murky waters generally preferred shiny ornaments, while surfperch inhabiting zones of mercurial brightness favored bold colors.Male frogs that happened to burp out a few extra notes after whining were automatically favored by females — not because they were more suitable mates, but simply because they were more noticeable.Like the glistening scales on the surfperch and swordtails that Cummings studied, the túngara’s costly mating call did not evolve to convey any pragmatic information about health or fitness."
Wed Jan 09 21:57:19 2019,homomorphism,domain,http://www.nytimes.com/2019/01/09/obituaries/dennis-johnson-dead.html,"He also taught mathematics at the University of California, Berkeley, and continued his own research in advanced algebra and geometry.His 1983 theorem, the Johnson homomorphism, is still studied in the field of geometric topology."
Wed Jan 09 22:57:20 2019,archaeogenetics,domain,http://www.nytimes.com/2019/01/09/science/10-archaeology-teeth-painting.html,"She showed the findings to Christina Warinner, another tartar expert, who was shocked.“They looked like little robins’ eggs, they were so bright,” said Dr. Warinner, group leader of archaeogenetics at the Max Planck Institute for the Science of Human History in Germany."
Thu Jan 10 10:57:24 2019,wolfsnail,compound new,http://www.nytimes.com/2019/01/10/science/snail-dead-george-species.html,"George’s species was the first to be described in Western scientific literature: When the British explorer Captain George Dixon visited Oahu in the 1780s, he was given a lei made with some of the snails’ shells, according to the Department of Land and Natural Resources.But estimates suggest that more than half of those species are already extinct, Dr. Sischo said.The land snails have been affected most by invasive predators like rats and the rosy wolfsnail, which eats other snails."
Thu Jan 10 18:57:22 2019,trabalenguas,filtered,https://www.nytimes.com/2019/01/10/arts/dance/review-miguel-gutierrez-this-bridge.html,"As audience members take their seats, the performers are already engaged in matter-of-fact tasks, dryly reciting trabalenguas (Spanish tongue twisters) and rearranging objects strewn across the space: ladders, stools, laptops, power strips, swaths of pastel and fluorescent fabric."
Fri Jan 11 10:57:55 2019,desfloró,filtered,https://www.nytimes.com/2019/01/11/books/review/wendy-guerra-revolution-sunday.html,"For the word “desfloró,” Obejas doesn’t go with the straightforward cognate “deflower,” in all its evocations of courtly love."
Fri Jan 11 10:58:03 2019,herremarkable,filtered,https://www.nytimes.com/2019/01/11/books/review/we-are-displaced-malala-yousafzai.html,"She detailed this life-altering event and herremarkable recovery in her 2013 memoir, “I Am Malala.” In “We Are Displaced,” she takes us to an earlier time, when she and her family hastily fled their home in Pakistan’s Swat Valley as the army waged war against Taliban forces that had occupied the area."
Fri Jan 11 13:57:12 2019,techceleration,blend,http://www.nytimes.com/2019/01/11/business/etfs-lure-investors-narrower-niches.html,"Haim Israel, head of thematic investing at Bank of America Merrill Lynch, by contrast, views several technologies covered by the E.T.F.s as long-term opportunities.The business and investment prospects associated with themes like Big Data, artificial intelligence, privacy and cyberthreats, the report said, will be helped by a “techceleration” resulting from the introduction of so-called 5G technology featuring much faster data transmission rates."
Fri Jan 11 16:57:12 2019,premarch,affix,http://www.nytimes.com/2019/01/11/magazine/gay-conservative-trump-era.html,"Though it was raining, about 500 people (the crowd would later at least quadruple, by my estimate) gathered for a premarch rally at a park.#WalkAway,” while another read “Not a Bot,” a reference to reports contending the movement’s popularity was inflated by Russian social media accounts and other agents of disinformation.Many of those in attendance at the premarch rally said they were longtime conservatives — or “WalkWiths,” as they called themselves."
Fri Jan 11 19:57:17 2019,ganchitos,filtered,http://www.nytimes.com/2019/01/11/movies/roma-spanish-subtitles-alfonso-cuaron-netflix.html,"On Wednesday, Netflix removed those Castilian subtitles after Cuarón told El País, a Spanish newspaper, that they were “parochial, ignorant and offensive to Spaniards themselves.”Even commonly understood words like “mamá,” for mother, had been translated (in that case to “madre”) as were the words for “get angry” and “you.”“Gansito,” the name of a Mexican chocolate snack, was perhaps more accidentally changed to “ganchitos,” a cheese puff.“Something I enjoy most is the color and texture of accents,” Cuarón told El País."
Sat Jan 12 10:57:09 2019,trifongo,filtered,http://www.nytimes.com/2019/01/12/theater/hamilton-puerto-rico-lin-manuel-miranda.html,"There were typical Puerto Rican foods — gandules (pigeon peas), morcilla (blood sausage), trifongo (a mash of fried green and yellow plantain with yuca) and tembleque (coconut pudding) — and a covers band (“Despacito,” of course, as well as “Billie Jean”).Behind the dance floor: a giant illuminated version of the bespoke icon of this brief run — a red-white-and-blue Puerto Rican flag with the silhouette of Alexander Hamilton, hand raised in the air, replacing one point of the flag’s star.“Hamilton” is currently the biggest hit on Broadway, grossing around $3 million a week; since beginning performances in the summer of 2015, it has brought in $466 million there.But Broadway is just one element of the “Hamilton” empire."
Mon Jan 14 06:57:05 2019,zaratsu,filtered,http://www.nytimes.com/2019/01/14/fashion/watches-grand-seiko-japan.html,"One of the Shizukuishi hallmarks is the mirrorlike glow of its watch cases and bracelets, the result of an exacting technique called zaratsu, used by Seiko since the 1950s to create polished, distortion-free surfaces."
Mon Jan 14 06:57:20 2019,testimonees,deriv,http://www.nytimes.com/2019/01/14/fashion/longines-and-longevity.html,"“To be a successful watch brand in China, you need testimonees of the same age as the buyers to convince them that what they are buying is not just a branded consumer good but an emotional object.”He first did business in China in 1971 and still visits every six weeks, using some of his traveling time to check the wrist wear of fellow passengers."
Mon Jan 14 11:57:26 2019,crrrruuunch,lengthening,http://www.nytimes.com/2019/01/14/fashion/watches-breguet-switzerland.html,"“If you go too deep, it splinters.”Both Eric and José tried their best to make the warning sound, which sounds something like grinding glass with their teeth, crrrruuunch.There are basically two types of guilloché machines, one for curved lines and one for straight."
Mon Jan 14 17:57:08 2019,macrobrewers,affix,http://www.nytimes.com/2019/01/14/dining/drinks/craft-beer-diversity-ambassador.html,"But even as “craft is doing better with females,” said Bart Watson, the Brewers Association’s chief economist, the category “hasn’t changed its race/ethnicity mix very much.”For years, macrobrewers like Anheuser-Busch InBev and MillerCoors have pitched their brands to minority and underserved populations to shore up sales as one-time customers switched to wine, spirits or even craft beer.But brewers must walk a fine line as they seek to diversify their staffs and their fans, so the changes do not come off as a feeble attempt to make money."
Mon Jan 14 18:57:07 2019,phenobarbitone,domain,https://www.nytimes.com/2019/01/14/health/brain-eating-amoeba-silver.html,"Anwar and his team first treated the microbes with diazepam, phenobarbitone and phenytoin, three anti-seizure drugs already approved by the Food and Drug Administration."
Mon Jan 14 19:57:36 2019,ultraupscale,affix,https://www.nytimes.com/2016/08/26/automobiles/collectibles/what-cars-ruled-pebble-beach-auctions-the-ones-you-cant-afford.html,"This year’s honor went to a 1936 Lancia Astura Pinin Farina Cabriolet, the first best of show Pebble Beach win for Lancia and for the car’s owner, Richard Mattei.Other related auto-phile events that have sprung up during Pebble Beach week include the ultraupscale Quail motor sports gathering."
Mon Jan 14 19:57:44 2019,hybridy,deriv,https://www.nytimes.com/2016/08/05/automobiles/autoreviews/toyota-prius-car-review.html,"(ON CAMERA) Prius is a hybrid and it does those hybridy kinds of things.Total power output from the 1.8-liter 4-cylinder gas engine and two motor-generators is 121 horsepower, so acceleration from 0 to 60 remains in the leisurely 10-second range.The Prius does hybridy kinds of things."
Mon Jan 14 19:58:09 2019,eminati,filtered,http://www.nytimes.com/2016/08/31/books/tom-wolfes-kingdom-of-speech-takes-aim-at-darwin-and-chomsky.html,"Like an industrial engineer who also makes bespoke dueling pistols in his shed on the weekends, Mr. Wolfe has made a side career of skirmishing with the eminati (his term) in an array of cultural fields."
Mon Jan 14 19:59:19 2019,phytochemist,domain,https://www.nytimes.com/2016/09/18/magazine/could-ancient-remedies-hold-the-answer-to-the-looming-antibiotics-crisis.html,"“The kind of evolution that happens in living things gives rise to unusual chemistry that is not straightforward to synthesize,” says Simon Gibbons, a medicinal phytochemist at University College London.By analyzing ancient medical texts and more than 2,000 herbal remedies, the phytochemist Tu Youyou and her team identified a plant supposedly brimming with antimalarial compounds: sweet wormwood (Artemisia annua), a member of the daisy family that looks a bit like chamomile."
Mon Jan 14 19:59:21 2019,superchemist,affix,https://www.nytimes.com/2016/09/18/magazine/could-ancient-remedies-hold-the-answer-to-the-looming-antibiotics-crisis.html,“Nature is a superchemist.
Mon Jan 14 20:57:52 2019,aprropriate,filtered,http://www.nytimes.com/2016/08/21/fashion/weddings/brides-sneakers-weddings.html,"Miller said that sometimes brides use the sneakers to tie a theme together by having the rest of the wedding party wear pairs in a certain color while hers are white or a bright color to flash under her dress.And, worst-case scenario, if the bride is of the runaway variety, at least she’ll have the aprropriate footwear.AdvertisementContinue reading the main storySite IndexSite Information Navigation© 2020 The New York Times CompanyNYTCoContact UsWork with usAdvertiseT Brand StudioYour Ad ChoicesPrivacyTerms of ServiceTerms of SaleSite MapHelpSubscriptions"
Tue Jan 15 10:57:28 2019,chapterettes,infl,https://www.nytimes.com/2019/01/15/books/review/erica-feldmann-hausmagick.html,"The core of first-world malaise, he argues, can be summed up by something T. S. Eliot observed in “Four Quartets”: We are “distracted from distraction by distraction.” Here, in clever chapterettes and listicles (he seems to assume we’re all too jumpy to read more than a few pages at a time), Haig muses about our anxieties: our fears of aging, of not being rich, of not being beautiful or successful enough."
Mon Jan 21 10:56:35 2019,hahahahahahahahahahahahahahahahahahahahaha,lengthening,http://www.nytimes.com/2019/01/19/business/media/buzzfeed-news-trump-michael-cohen-mueller.html,"“It reinforces every bad stereotype about the news media.”The president’s son, Donald J. Trump Jr., a relentless media critic, responded in his own way, on Twitter: “Hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha!”One side effect of the BuzzFeed article was that it made for a rare moment of agreement between the president and the man who has been investigating him.“I appreciate the special counsel coming out with a statement,” Mr. Trump told reporters on Saturday."
Mon Jan 21 10:56:37 2019,hahahahahahahahahahahahahahahahahahaha,lengthening,http://www.nytimes.com/2019/01/19/business/media/buzzfeed-news-trump-michael-cohen-mueller.html,"“It reinforces every bad stereotype about the news media.”The president’s son, Donald J. Trump Jr., a relentless media critic, responded in his own way, on Twitter: “Hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha!”One side effect of the BuzzFeed article was that it made for a rare moment of agreement between the president and the man who has been investigating him.“I appreciate the special counsel coming out with a statement,” Mr. Trump told reporters on Saturday."
Mon Jan 21 10:57:09 2019,colorimetrics,filtered,http://www.nytimes.com/2019/01/18/health/wearable-tech-sweat.html,"Others rely on colorimetrics, in which the intensity of the color in the readout matches the concentration of the chemical being monitored."
Mon Jan 21 10:57:34 2019,colorimetric,compound comp,http://www.nytimes.com/2019/01/18/health/wearable-tech-sweat.html,"Others rely on colorimetrics, in which the intensity of the color in the readout matches the concentration of the chemical being monitored.In November 2016, Dr. Rogers described an earlier vision of his device that used colorimetric analysis of sweat."
Mon Jan 21 10:57:37 2019,forwardboding,compound new,http://www.nytimes.com/2019/01/17/smarter-living/crowdwise-reply-all-embarrassment-email-etiquette.html,Or forwardboding.
Mon Jan 21 10:57:39 2019,dentalist,affix,http://www.nytimes.com/2019/01/17/smarter-living/crowdwise-reply-all-embarrassment-email-etiquette.html,"He has an overbite and a lisp.”The next day, the other teachers in the lunchroom shot her “quite a few meaningful looks.” One of them accused her of being a “dentalist.”Then there’s the therapist Robyn Renée, who got her text-message threads confused."
Mon Jan 21 10:57:43 2019,humailiation,blend,http://www.nytimes.com/2019/01/17/smarter-living/crowdwise-reply-all-embarrassment-email-etiquette.html,
Mon Jan 21 10:57:51 2019,skoliosexual,affix,http://www.nytimes.com/2019/01/19/style/sex-robots.html,"Perhaps you best identify as aromantic (that’s people who don’t feel romance) or skoliosexual (that’s a primary attraction to people of no, or multiple, or complex genders).Self-identification is not the same as identity, and some classes of description now may be closer to metaphor."
Mon Jan 21 11:00:09 2019,biotremology,domain,http://www.nytimes.com/2019/01/16/science/stink-bug-eggs-hatch.html,"The discovery, described in a paper in Current Biology earlier this month, resonated not only with the stink-bug researchers of the world, but also with life-science researchers focused on biotremology, the science of vibrations.“Not many people know about it, but they should,” said Peggy Hill, a behavioral ecologist at the University of Tulsa, and author of a book called “Vibrational Communication in Animals.” In recent years, scientists have paid increasing attention to the role that vibrations play in the lives of elephants, kangaroos, crickets and many other animals.“What makes it cool is that it’s something we can’t hear in the air,” Dr. Hill said."
Mon Jan 21 11:01:10 2019,glypheoid,deriv,http://www.nytimes.com/2019/01/18/science/these-species-were-said-to-be-extinct-really-they-were-just-hard-to-find.html,"Less familiar examples include glypheoid lobsters, mymarommatid wasps, eomeropid scorpionflies and jurodid beetles."
Mon Jan 21 11:01:11 2019,mymarommatid,domain,http://www.nytimes.com/2019/01/18/science/these-species-were-said-to-be-extinct-really-they-were-just-hard-to-find.html,"Less familiar examples include glypheoid lobsters, mymarommatid wasps, eomeropid scorpionflies and jurodid beetles."
Mon Jan 21 11:03:25 2019,yearny,deriv,http://www.nytimes.com/2019/01/17/well/live/a-sentimental-journey-in-the-cancer-clinic.html,"I considered the many hours he spent regularly in an infusion chair as the blood slowly dripped in, time now well spent.Never thought my heart could be so yearny Why did I decide to roam?"
Mon Jan 21 11:06:02 2019,imagemeister,affix,http://www.nytimes.com/2019/01/17/fashion/rihanna-fashion-brand-lvmh.html,imagemeister?
Mon Jan 21 11:07:21 2019,stupidish,affix,http://www.nytimes.com/2019/01/18/us/womens-march-problems.html,“What an amazing sight is the spectacle of a stupidish girl of 12 or 14 going through her course!” the piece proclaimed.
Mon Jan 21 11:13:13 2019,outcompetition,affix,https://www.nytimes.com/2019/01/17/magazine/ancient-dna-paleogenomics.html,"Now it seemed as though culture was less about the invention and spread of new ideas and more about the mass movements of particular peoples — and the resulting integration, outcompetition or extermination of the communities they overran."
Mon Jan 21 11:13:16 2019,paleogenomicists,domain,https://www.nytimes.com/2019/01/17/magazine/ancient-dna-paleogenomics.html,"It was the first to be found in the tropics and suggested the opening of wide new fronts in ancient-DNA research.The skulls of Teouma were particularly interesting to paleogenomicists not only because they produced the first ancient DNA in the Pacific but because their genetic evidence could be brought to bear on an outstanding debate in the region.This left a big-picture vacuum that paleogenomicists like Reich have been eager to fill.The resulting schism has been easy to caricature as the old struggle between hard scientists and humanists — a suspicion of all geneticists as quantitative imperialists, a derision of all archaeologists as sentimental Luddites — but that isn’t quite accurate.Collaborations between geneticists and archaeologists on an even footing have produced well-received studies that plot, say, the family trees in a medieval cemetery.But in practice, the paleogenomicists have totally altered the environment in which prehistory is being studied by everyone.Imagine that the written history of our current era were lost to time, and paleogenomicists of the future were trying to explain the peopling of North America on the basis of a few bones that dated from between the 16th and 20th centuries.That’s a gamble for anyone doing long-term fieldwork.” She expressed reluctance to take part in any future studies in which the paleogenomicists alone set the pace."
Mon Jan 21 11:19:15 2019,vilvam,filtered,http://www.nytimes.com/2019/01/16/travel/budget-travel-chennai-india.html,"Vendors called to me to buy their strings of jasmine, marigolds and vilvam leaf, said to be Shiva’s favorite, to take into the temple."
Mon Jan 21 14:57:19 2019,hillwalker,compound comp,http://www.nytimes.com/2019/01/21/travel/in-search-of-britains-bothies.html,"“Last here 50 years ago,” begins the brief note from a hillwalker named GW."
Mon Jan 21 23:57:08 2019,exfiltrator,deriv,http://www.nytimes.com/2019/01/21/obituaries/tony-mendez-dead.html,"cable he received before the rescue mission said, “See you later, exfiltrator.”) And he was a master of disguises.“It’s not just the makeup,” Mr. Mendez told The Times in 1997."
Tue Jan 22 07:57:08 2019,plainfish,compound new,http://www.nytimes.com/2019/01/22/science/oceans-whales-noise-offshore-drilling.html,"One fish, the plainfish midshipman, for example, sings to the females to mate and defends nests with barking sounds.Other studies show that beaked whales are extremely sensitive to noise, and in frantic efforts to escape seismic air guns or navy sonar they have been forced to change their dive patterns to the surface."
Tue Jan 22 07:57:09 2019,statocyst,domain,http://www.nytimes.com/2019/01/22/science/oceans-whales-noise-offshore-drilling.html,The blasting can take a particular toll on a part of the body in invertebrates called the statocyst.
Tue Jan 22 18:57:08 2019,napmobile,compound comp,http://www.nytimes.com/2019/01/22/dining/intersect-by-lexus-restaurant-review.html,"A mattress company will encourage you to sleep inside a roaming “napmobile.” Makers of a crunchy orange snack open restaurants, lasting just a few days, where chefs put the crunchy orange snack into meatballs, tacos, cheesecakes and everything else.You cannot get Anne Burrell to sprinkle a Lexus over the top of your mac and cheese, however, and not just because the cheapest one costs $33,000 more than a bag of crunchy orange snacks."
Wed Jan 23 05:57:37 2019,cryptomining,blend,http://www.nytimes.com/2019/01/22/business/georgia-bitcoin-blockchain-bitfury.html,"Vakhtang Gogokhia, the chief executive of Golden Fleece, a small cryptomining start-up, said he was pulling in around 10 Bitcoins a month using one megawatt of energy, enough to light 1,000 homes."
Wed Jan 23 18:57:08 2019,womanhole,blend,http://www.nytimes.com/2019/01/23/arts/television/broad-city-high-maintenance-unbreakable-kimmy-schmidt-review.html,"(Or as she calls it, a “womanhole.”)The episode, an ingenious love letter to friendship and the city in the form of an Instagram Story, perfectly encapsulates the relationship of “Broad City” with the second half of its title."
Wed Jan 23 19:57:15 2019,nannymania,affix,https://www.nytimes.com/2019/01/23/books/review/adele-leila-slimani.html,"In the wake of nannymania, Slimani’s debut novel has been made available in English, albeit with a title downgrade from its original “In the Garden of the Ogre.”Adèle is 35 years old, beautiful, a newspaper reporter who has been married nine years to a successful doctor."
